N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
79         MPIBLOCK   3     16         1          25         4          0.000142264366  0.000024032593  0.17       4.22      %
80         MPIBLOCK   3     16         1          25         16         0.000293684006  0.000024032593  0.08       0.51      %
81         MPIBLOCK   3     32         1          25         4          0.000296020508  0.000030899048  0.10       2.61      %
82         MPIBLOCK   3     32         1          25         16         0.000452804565  0.000030899048  0.07       0.43      %
83         MPIBLOCK   3     64         1          25         4          0.000864267349  0.000079727173  0.09       2.31      %
84         MPIBLOCK   3     64         1          25         16         0.000823020935  0.000079727173  0.10       0.61      %
85         MPIBLOCK   3     64         1          25         64         0.000800633430  0.000079727173  0.10       0.16      %
86         MPIBLOCK   3     128        1          25         4          0.003298616409  0.000361657143  0.11       2.74      %
164        MPIBLOCK   3     16         1          25         4          0.000112891197  0.000024032593  0.21       5.32      %
165        MPIBLOCK   3     16         1          25         16         0.000147318840  0.000024032593  0.16       1.02      %
166        MPIBLOCK   3     32         1          25         4          0.000396299362  0.000030899048  0.08       1.95      %
167        MPIBLOCK   3     32         1          25         16         0.000268101692  0.000030899048  0.12       0.72      %
168        MPIBLOCK   3     64         1          25         4          0.001710033417  0.000079727173  0.05       1.17      %
169        MPIBLOCK   3     64         1          25         16         0.000658082962  0.000079727173  0.12       0.76      %
170        MPIBLOCK   3     64         1          25         64         0.000802063942  0.000079727173  0.10       0.16      %
171        MPIBLOCK   3     128        1          25         4          0.006219553947  0.000361657143  0.06       1.45      %
