N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Time(s)        
2          MPISG      2     16         1          25         2          0.000123739243 
3          MPISG      2     16         1          25         2          0.000142335892 
4          MPISG      2     16         1          25         2          0.000063896179 
5          MPISG      2     16         1          25         2          0.000133991241 
6          MPISG      2     16         1          25         2          0.000083923340 
7          MPISG      2     16         1          25         2          0.000061035156 
8          MPISG      2     16         1          25         2          0.000055074692 
9          MPISG      2     16         1          25         2          0.000060081482 
10         MPISG      2     16         1          25         2          0.000025510788 
11         MPISG      2     16         1          25         2          0.000059366226 
12         MPISG      2     16         1          25         2          0.000054121017 
13         MPISG      2     16         1          25         2          0.000061273575 
14         MPISG      2     16         1          25         2          0.000071525574 
15         MPISG      2     16         1          25         2          0.000037670135 
16         MPISG      2     16         1          25         2          0.000053167343 
17         MPISG      2     16         1          25         2          0.000056982040 
18         MPISG      2     16         1          25         2          0.000050544739 
19         MPISG      2     16         1          25         2          0.000025272369 
20         MPISG      2     16         1          25         2          0.000072240829 
21         MPISG      2     16         1          25         2          0.000058174133 
22         MPISG      2     16         1          25         2          0.000026226044 
23         MPISG      2     16         1          25         2          0.000056743622 
24         MPISG      2     16         1          25         2          0.000074863434 
25         MPISG      2     16         1          25         2          0.000026464462 
26         MPISG      2     16         1          25         2          0.000049829483 
27         MPISG      2     16         1          25         4          0.001155853271 
28         MPISG      2     16         1          25         4          0.000225543976 
29         MPISG      2     16         1          25         4          0.000316619873 
30         MPISG      2     16         1          25         4          0.000294685364 
31         MPISG      2     16         1          25         4          0.000066757202 
32         MPISG      2     16         1          25         4          0.000098466873 
33         MPISG      2     16         1          25         4          0.000101327896 
34         MPISG      2     16         1          25         4          0.000096082687 
35         MPISG      2     16         1          25         4          0.000104188919 
36         MPISG      2     16         1          25         4          0.000093936920 
37         MPISG      2     16         1          25         4          0.000099897385 
38         MPISG      2     16         1          25         4          0.000043869019 
39         MPISG      2     16         1          25         4          0.000105142593 
40         MPISG      2     16         1          25         4          0.000096082687 
41         MPISG      2     16         1          25         4          0.000093936920 
42         MPISG      2     16         1          25         4          0.000091791153 
43         MPISG      2     16         1          25         4          0.000104904175 
44         MPISG      2     16         1          25         4          0.000101089478 
45         MPISG      2     16         1          25         4          0.000103235245 
46         MPISG      2     16         1          25         4          0.000097274780 
47         MPISG      2     16         1          25         4          0.000100612640 
48         MPISG      2     16         1          25         4          0.000101327896 
49         MPISG      2     16         1          25         4          0.000103235245 
50         MPISG      2     16         1          25         4          0.000105142593 
51         MPISG      2     16         1          25         4          0.000084877014 
52         MPISG      2     16         1          25         8          0.002450942993 
53         MPISG      2     16         1          25         8          0.000276088715 
54         MPISG      2     16         1          25         8          0.000285387039 
55         MPISG      2     16         1          25         8          0.000297784805 
56         MPISG      2     16         1          25         8          0.000154733658 
57         MPISG      2     16         1          25         8          0.000088691711 
58         MPISG      2     16         1          25         8          0.000084877014 
59         MPISG      2     16         1          25         8          0.000087022781 
60         MPISG      2     16         1          25         8          0.000089883804 
61         MPISG      2     16         1          25         8          0.000085115433 
62         MPISG      2     16         1          25         8          0.000098466873 
63         MPISG      2     16         1          25         8          0.000086069107 
64         MPISG      2     16         1          25         8          0.000091314316 
65         MPISG      2     16         1          25         8          0.000087738037 
66         MPISG      2     16         1          25         8          0.000088214874 
67         MPISG      2     16         1          25         8          0.000090360641 
68         MPISG      2     16         1          25         8          0.000089883804 
69         MPISG      2     16         1          25         8          0.000093698502 
70         MPISG      2     16         1          25         8          0.000091552734 
71         MPISG      2     16         1          25         8          0.000092029572 
72         MPISG      2     16         1          25         8          0.000089406967 
73         MPISG      2     16         1          25         8          0.000094890594 
74         MPISG      2     16         1          25         8          0.000093698502 
75         MPISG      2     16         1          25         8          0.000093460083 
76         MPISG      2     16         1          25         8          0.000099658966 
77         MPISG      2     16         1          25         16         0.001221418381 
78         MPISG      2     16         1          25         16         0.000684499741 
79         MPISG      2     16         1          25         16         0.000597000122 
80         MPISG      2     16         1          25         16         0.000630378723 
