N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
2          MPISG      2     16         1          25         1          0.000012493134  0.000012493134  1.00       100.00    %
9          MPISG      2     32         1          25         1          0.000010418892  0.000010418892  1.00       100.00    %
16         MPISG      2     64         1          25         1          0.000063610077  0.000063610077  1.00       100.00    %
23         MPISG      2     128        1          25         1          0.000127220154  0.000127220154  1.00       100.00    %
30         MPISG      2     256        1          25         1          0.000455999374  0.000455999374  1.00       100.00    %
37         MPISG      2     512        1          25         1          0.002188897133  0.002188897133  1.00       100.00    %
44         MPISG      2     1024       1          25         1          0.008146500587  0.008146500587  1.00       100.00    %
51         MPISG      2     2048       1          25         1          0.034599089622  0.034599089622  1.00       100.00    %
58         MPISG      2     4096       1          25         1          0.221391415596  0.221391415596  1.00       100.00    %
65         MPIBLOCKOPT 4     16         1          25         1          0.000026488304  0.000026488304  1.00       100.00    %
70         MPIBLOCKOPT 4     32         1          25         1          0.000044488907  0.000044488907  1.00       100.00    %
73         MPIBLOCKOPT 4     64         1          25         1          0.000099897385  0.000099897385  1.00       100.00    %
77         MPIBLOCKOPT 4     128        1          25         1          0.000144791603  0.000144791603  1.00       100.00    %
81         MPIBLOCKOPT 4     256        1          25         1          0.000534915924  0.000534915924  1.00       100.00    %
85         MPIBLOCKOPT 4     512        1          25         1          0.002608776093  0.002608776093  1.00       100.00    %
89         MPIBLOCKOPT 4     1024       1          25         1          0.009717869759  0.009717869759  1.00       100.00    %
93         MPIBLOCKOPT 4     2048       1          25         1          0.042363166809  0.042363166809  1.00       100.00    %
97         MPIBLOCKOPT 4     4096       1          25         1          0.240866255760  0.240866255760  1.00       100.00    %
