N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
3          MPISG      2     16         1          25         2          0.000032806396  0.000004911423  0.15       7.49      %
4          MPISG      2     16         1          25         4          0.000064420700  0.000004911423  0.08       1.91      %
5          MPISG      2     16         1          25         8          0.000133299828  0.000004911423  0.04       0.46      %
6          MPISG      2     16         1          25         16         0.000255966187  0.000004911423  0.02       0.12      %
7          MPISG      2     16         1          25         32         0.000203418732  0.000004911423  0.02       0.08      %
8          MPISG      2     16         1          25         64         0.000265479088  0.000004911423  0.02       0.03      %
10         MPISG      2     32         1          25         2          0.000031971931  0.000007438660  0.23       11.63     %
11         MPISG      2     32         1          25         4          0.000088143349  0.000007438660  0.08       2.11      %
12         MPISG      2     32         1          25         8          0.000171303749  0.000007438660  0.04       0.54      %
13         MPISG      2     32         1          25         16         0.000422668457  0.000007438660  0.02       0.11      %
14         MPISG      2     32         1          25         32         0.000672554970  0.000007438660  0.01       0.03      %
15         MPISG      2     32         1          25         64         0.000671696663  0.000007438660  0.01       0.02      %
17         MPISG      2     64         1          25         2          0.000060892105  0.000023579597  0.39       19.36     %
18         MPISG      2     64         1          25         4          0.000166249275  0.000023579597  0.14       3.55      %
19         MPISG      2     64         1          25         8          0.000355529785  0.000023579597  0.07       0.83      %
20         MPISG      2     64         1          25         16         0.001112890244  0.000023579597  0.02       0.13      %
21         MPISG      2     64         1          25         32         0.001328468323  0.000023579597  0.02       0.06      %
22         MPISG      2     64         1          25         64         0.002570033073  0.000023579597  0.01       0.01      %
24         MPISG      2     128        1          25         2          0.000172662735  0.000141906738  0.82       41.09     %
25         MPISG      2     128        1          25         4          0.000390362740  0.000141906738  0.36       9.09      %
26         MPISG      2     128        1          25         8          0.000955390930  0.000141906738  0.15       1.86      %
27         MPISG      2     128        1          25         16         0.002638840675  0.000141906738  0.05       0.34      %
28         MPISG      2     128        1          25         32         0.002113151550  0.000141906738  0.07       0.21      %
29         MPISG      2     128        1          25         64         0.005147671700  0.000141906738  0.03       0.04      %
31         MPISG      2     256        1          25         2          0.000566506386  0.000441741943  0.78       38.99     %
32         MPISG      2     256        1          25         4          0.001086688042  0.000441741943  0.41       10.16     %
33         MPISG      2     256        1          25         8          0.002516055107  0.000441741943  0.18       2.19      %
34         MPISG      2     256        1          25         16         0.006555652618  0.000441741943  0.07       0.42      %
35         MPISG      2     256        1          25         32         0.005105042458  0.000441741943  0.09       0.27      %
36         MPISG      2     256        1          25         64         0.007523632050  0.000441741943  0.06       0.09      %
38         MPISG      2     512        1          25         2          0.001853704453  0.002739572525  1.48       73.89     %
39         MPISG      2     512        1          25         4          0.002857089043  0.002739572525  0.96       23.97     %
40         MPISG      2     512        1          25         8          0.005667114258  0.002739572525  0.48       6.04      %
41         MPISG      2     512        1          25         16         0.019472694397  0.002739572525  0.14       0.88      %
42         MPISG      2     512        1          25         32         0.009647274017  0.002739572525  0.28       0.89      %
43         MPISG      2     512        1          25         64         0.021670961380  0.002739572525  0.13       0.20      %
45         MPISG      2     1024       1          25         2          0.007950162888  0.011551976204  1.45       72.65     %
46         MPISG      2     1024       1          25         4          0.009020614624  0.011551976204  1.28       32.02     %
47         MPISG      2     1024       1          25         8          0.012431192398  0.011551976204  0.93       11.62     %
48         MPISG      2     1024       1          25         16         0.040794777870  0.011551976204  0.28       1.77      %
49         MPISG      2     1024       1          25         32         0.022884702682  0.011551976204  0.50       1.58      %
50         MPISG      2     1024       1          25         64         0.047083854675  0.011551976204  0.25       0.38      %
52         MPISG      2     2048       1          25         2          0.039966440201  0.055765748024  1.40       69.77     %
53         MPISG      2     2048       1          25         4          0.036050677299  0.055765748024  1.55       38.67     %
54         MPISG      2     2048       1          25         8          0.045023179054  0.055765748024  1.24       15.48     %
55         MPISG      2     2048       1          25         16         0.091173696518  0.055765748024  0.61       3.82      %
56         MPISG      2     2048       1          25         32         0.055456995964  0.055765748024  1.01       3.14      %
57         MPISG      2     2048       1          25         64         0.086749768257  0.055765748024  0.64       1.00      %
59         MPISG      2     4096       1          25         2          0.236319756508  0.329393458366  1.39       69.69     %
60         MPISG      2     4096       1          25         4          0.206042051315  0.329393458366  1.60       39.97     %
61         MPISG      2     4096       1          25         8          0.179636216164  0.329393458366  1.83       22.92     %
62         MPISG      2     4096       1          25         16         0.279326772690  0.329393458366  1.18       7.37      %
63         MPISG      2     4096       1          25         32         0.191640233994  0.329393458366  1.72       5.37      %
64         MPISG      2     4096       1          25         64         0.255144596100  0.329393458366  1.29       2.02      %
