N°        Compile         Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
3          MPISG           2     16         1          25         2          0.000045800209  0.000015616417  0.34       17.05     %
4          MPISG           2     16         1          25         4          0.000088310242  0.000015616417  0.18       4.42      %
5          MPISG           2     16         1          25         8          0.000088477135  0.000015616417  0.18       2.21      %
6          MPISG           2     16         1          25         16         0.000189113617  0.000015616417  0.08       0.52      %
7          MPISG           2     16         1          25         32         0.000241518021  0.000015616417  0.06       0.20      %
8          MPISG           2     16         1          25         64         0.000227332115  0.000015616417  0.07       0.11      %
10         MPISG           2     32         1          25         2          0.000064849854  0.000020766258  0.32       16.01     %
11         MPISG           2     32         1          25         4          0.000146341324  0.000020766258  0.14       3.55      %
12         MPISG           2     32         1          25         8          0.000175857544  0.000020766258  0.12       1.48      %
13         MPISG           2     32         1          25         16         0.000418424606  0.000020766258  0.05       0.31      %
14         MPISG           2     32         1          25         32         0.000555276871  0.000020766258  0.04       0.12      %
15         MPISG           2     32         1          25         64         0.000584244728  0.000020766258  0.04       0.06      %
17         MPISG           2     64         1          25         2          0.000084161758  0.000062894821  0.75       37.37     %
18         MPISG           2     64         1          25         4          0.000238656998  0.000062894821  0.26       6.59      %
19         MPISG           2     64         1          25         8          0.000346016884  0.000062894821  0.18       2.27      %
20         MPISG           2     64         1          25         16         0.001125097275  0.000062894821  0.06       0.35      %
21         MPISG           2     64         1          25         32         0.001094746590  0.000062894821  0.06       0.18      %
22         MPISG           2     64         1          25         64         0.002311134338  0.000062894821  0.03       0.04      %
24         MPISG           2     128        1          25         2          0.000165343285  0.000128531456  0.78       38.87     %
25         MPISG           2     128        1          25         4          0.000403356552  0.000128531456  0.32       7.97      %
26         MPISG           2     128        1          25         8          0.000881290436  0.000128531456  0.15       1.82      %
27         MPISG           2     128        1          25         16         0.002565717697  0.000128531456  0.05       0.31      %
28         MPISG           2     128        1          25         32         0.002179908752  0.000128531456  0.06       0.18      %
29         MPISG           2     128        1          25         64         0.004621315002  0.000128531456  0.03       0.04      %
31         MPISG           2     256        1          25         2          0.000568318367  0.000493383408  0.87       43.41     %
32         MPISG           2     256        1          25         4          0.001000523567  0.000493383408  0.49       12.33     %
33         MPISG           2     256        1          25         8          0.002115297318  0.000493383408  0.23       2.92      %
34         MPISG           2     256        1          25         16         0.006659770012  0.000493383408  0.07       0.46      %
35         MPISG           2     256        1          25         32         0.004263710976  0.000493383408  0.12       0.36      %
36         MPISG           2     256        1          25         64         0.009058856964  0.000493383408  0.05       0.09      %
38         MPISG           2     512        1          25         2          0.002030348778  0.002513289452  1.24       61.89     %
39         MPISG           2     512        1          25         4          0.002578353882  0.002513289452  0.97       24.37     %
40         MPISG           2     512        1          25         8          0.005467915535  0.002513289452  0.46       5.75      %
41         MPISG           2     512        1          25         16         0.018631863594  0.002513289452  0.13       0.84      %
42         MPISG           2     512        1          25         32         0.009025502205  0.002513289452  0.28       0.87      %
43         MPISG           2     512        1          25         64         0.018423962593  0.002513289452  0.14       0.21      %
45         MPISG           2     1024       1          25         2          0.008324694633  0.009560060501  1.15       57.42     %
46         MPISG           2     1024       1          25         4          0.007977318764  0.009560060501  1.20       29.96     %
47         MPISG           2     1024       1          25         8          0.012042117119  0.009560060501  0.79       9.92      %
48         MPISG           2     1024       1          25         16         0.040489625931  0.009560060501  0.24       1.48      %
49         MPISG           2     1024       1          25         32         0.019051337242  0.009560060501  0.50       1.57      %
50         MPISG           2     1024       1          25         64         0.041407704353  0.009560060501  0.23       0.36      %
52         MPISG           2     2048       1          25         2          0.029190897942  0.037669730186  1.29       64.52     %
53         MPISG           2     2048       1          25         4          0.026636672020  0.037669730186  1.41       35.36     %
54         MPISG           2     2048       1          25         8          0.032820606232  0.037669730186  1.15       14.35     %
55         MPISG           2     2048       1          25         16         0.087959694862  0.037669730186  0.43       2.68      %
56         MPISG           2     2048       1          25         32         0.046837973595  0.037669730186  0.80       2.51      %
57         MPISG           2     2048       1          25         64         0.096551656723  0.037669730186  0.39       0.61      %
59         MPISG           2     4096       1          25         2          0.148803734779  0.240084218979  1.61       80.67     %
60         MPISG           2     4096       1          25         4          0.136954545975  0.240084218979  1.75       43.83     %
61         MPISG           2     4096       1          25         8          0.120433473587  0.240084218979  1.99       24.92     %
62         MPISG           2     4096       1          25         16         0.286897730827  0.240084218979  0.84       5.23      %
63         MPISG           2     4096       1          25         32         0.135185956955  0.240084218979  1.78       5.55      %
64         MPISG           2     4096       1          25         64         0.200245785713  0.240084218979  1.20       1.87      %
