N°        Compile         Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
2          MPISG           2     16         1          25         1          0.000016236305  0.000016236305  1.00       100.00    %
9          MPISG           2     32         1          25         1          0.000019001961  0.000019001961  1.00       100.00    %
16         MPISG           2     64         1          25         1          0.000067234039  0.000067234039  1.00       100.00    %
23         MPISG           2     128        1          25         1          0.000134682655  0.000134682655  1.00       100.00    %
30         MPISG           2     256        1          25         1          0.000483655930  0.000483655930  1.00       100.00    %
37         MPISG           2     512        1          25         1          0.002419853210  0.002419853210  1.00       100.00    %
44         MPISG           2     1024       1          25         1          0.011013889313  0.011013889313  1.00       100.00    %
51         MPISG           2     2048       1          25         1          0.044521498680  0.044521498680  1.00       100.00    %
58         MPISG           2     4096       1          25         1          0.242520594597  0.242520594597  1.00       100.00    %
65         MPIBLOCKOPT     4     16         1          25         1          0.000033354759  0.000033354759  1.00       100.00    %
70         MPIBLOCKOPT     4     32         1          25         1          0.000047087669  0.000047087669  1.00       100.00    %
73         MPIBLOCKOPT     4     64         1          25         1          0.000104904175  0.000104904175  1.00       100.00    %
77         MPIBLOCKOPT     4     128        1          25         1          0.000195765495  0.000195765495  1.00       100.00    %
81         MPIBLOCKOPT     4     256        1          25         1          0.000607395172  0.000607395172  1.00       100.00    %
85         MPIBLOCKOPT     4     512        1          25         1          0.002985477448  0.002985477448  1.00       100.00    %
89         MPIBLOCKOPT     4     1024       1          25         1          0.011158967018  0.011158967018  1.00       100.00    %
93         MPIBLOCKOPT     4     2048       1          25         1          0.057947134972  0.057947134972  1.00       100.00    %
97         MPIBLOCKOPT     4     4096       1          25         1          0.317977929115  0.317977929115  1.00       100.00    %
