N°        Compile         Mode  Dimension  Test_Mode  Samples    N Procs    Scaling    Time(s)        
2580       MPIBLOCKOPT     4     32         1          25         0          1          0.000044107437 
2581       MPIBLOCKOPT     4     32         1          25         0          1          0.000045061111 
2582       MPIBLOCKOPT     4     32         1          25         0          1          0.000047922134 
2583       MPIBLOCKOPT     4     32         1          25         0          1          0.000046014786 
2584       MPIBLOCKOPT     4     32         1          25         0          1          0.000045061111 
2585       MPIBLOCKOPT     4     32         1          25         0          1          0.000046491623 
2586       MPIBLOCKOPT     4     32         1          25         0          1          0.000043630600 
2587       MPIBLOCKOPT     4     32         1          25         0          1          0.000047445297 
2588       MPIBLOCKOPT     4     32         1          25         0          1          0.000044345856 
2589       MPIBLOCKOPT     4     32         1          25         0          1          0.000049591064 
2590       MPIBLOCKOPT     4     32         1          25         0          1          0.000048398972 
2591       MPIBLOCKOPT     4     32         1          25         0          1          0.000049352646 
2592       MPIBLOCKOPT     4     32         1          25         0          1          0.000050306320 
2593       MPIBLOCKOPT     4     32         1          25         0          1          0.000049829483 
2594       MPIBLOCKOPT     4     32         1          25         0          1          0.000046253204 
2595       MPIBLOCKOPT     4     32         1          25         0          1          0.000049114227 
2596       MPIBLOCKOPT     4     32         1          25         0          1          0.000048160553 
2597       MPIBLOCKOPT     4     32         1          25         0          1          0.000048875809 
2598       MPIBLOCKOPT     4     32         1          25         0          1          0.000048398972 
2599       MPIBLOCKOPT     4     32         1          25         0          1          0.000048637390 
2600       MPIBLOCKOPT     4     32         1          25         0          1          0.000049114227 
2601       MPIBLOCKOPT     4     32         1          25         0          1          0.000049352646 
2652       MPIBLOCKOPT     4     64         1          25         0          1          0.000176191330 
2653       MPIBLOCKOPT     4     64         1          25         0          1          0.000087499619 
2654       MPIBLOCKOPT     4     64         1          25         0          1          0.000111818314 
2655       MPIBLOCKOPT     4     64         1          25         0          1          0.000119209290 
2656       MPIBLOCKOPT     4     64         1          25         0          1          0.000120401382 
2657       MPIBLOCKOPT     4     64         1          25         0          1          0.000113964081 
2658       MPIBLOCKOPT     4     64         1          25         0          1          0.000111579895 
2659       MPIBLOCKOPT     4     64         1          25         0          1          0.000121355057 
2660       MPIBLOCKOPT     4     64         1          25         0          1          0.000118494034 
2661       MPIBLOCKOPT     4     64         1          25         0          1          0.000113487244 
2662       MPIBLOCKOPT     4     64         1          25         0          1          0.000116586685 
2663       MPIBLOCKOPT     4     64         1          25         0          1          0.000126361847 
2664       MPIBLOCKOPT     4     64         1          25         0          1          0.000128269196 
2665       MPIBLOCKOPT     4     64         1          25         0          1          0.000123023987 
2666       MPIBLOCKOPT     4     64         1          25         0          1          0.000121116638 
2667       MPIBLOCKOPT     4     64         1          25         0          1          0.000116825104 
2668       MPIBLOCKOPT     4     64         1          25         0          1          0.000122070312 
2669       MPIBLOCKOPT     4     64         1          25         0          1          0.000121831894 
2670       MPIBLOCKOPT     4     64         1          25         0          1          0.000119209290 
2671       MPIBLOCKOPT     4     64         1          25         0          1          0.000116348267 
2672       MPIBLOCKOPT     4     64         1          25         0          1          0.000126361847 
2673       MPIBLOCKOPT     4     64         1          25         0          1          0.000121116638 
2674       MPIBLOCKOPT     4     64         1          25         0          1          0.000128269196 
2675       MPIBLOCKOPT     4     64         1          25         0          1          0.000131845474 
2676       MPIBLOCKOPT     4     64         1          25         0          1          0.000121355057 
2752       MPIBLOCKOPT     4     128        1          25         0          1          0.000681638718 
2753       MPIBLOCKOPT     4     128        1          25         0          1          0.000466108322 
