N°        Compile         Mode  Dimension  Test_Mode  Samples    N Procs    Scaling    Time(s)        
2643       MPIBLOCKOPT     4     32         1          25         0          16         0.000333786011 
2644       MPIBLOCKOPT     4     32         1          25         0          16         0.000331163406 
2645       MPIBLOCKOPT     4     32         1          25         0          16         0.000331163406 
2646       MPIBLOCKOPT     4     32         1          25         0          16         0.000328779221 
2647       MPIBLOCKOPT     4     32         1          25         0          16         0.000348091125 
2648       MPIBLOCKOPT     4     32         1          25         0          16         0.000344753265 
2649       MPIBLOCKOPT     4     32         1          25         0          16         0.000336885452 
2650       MPIBLOCKOPT     4     32         1          25         0          16         0.000336647034 
2651       MPIBLOCKOPT     4     32         1          25         0          16         0.000361919403 
2677       MPIBLOCKOPT     4     64         1          25         0          4          0.001262903214 
2678       MPIBLOCKOPT     4     64         1          25         0          4          0.000536441803 
2679       MPIBLOCKOPT     4     64         1          25         0          4          0.000289440155 
2680       MPIBLOCKOPT     4     64         1          25         0          4          0.000276803970 
2681       MPIBLOCKOPT     4     64         1          25         0          4          0.000272989273 
2682       MPIBLOCKOPT     4     64         1          25         0          4          0.000256538391 
2683       MPIBLOCKOPT     4     64         1          25         0          4          0.000264167786 
2684       MPIBLOCKOPT     4     64         1          25         0          4          0.000256061554 
2685       MPIBLOCKOPT     4     64         1          25         0          4          0.000259876251 
2686       MPIBLOCKOPT     4     64         1          25         0          4          0.000254631042 
2687       MPIBLOCKOPT     4     64         1          25         0          4          0.000265359879 
2688       MPIBLOCKOPT     4     64         1          25         0          4          0.000254392624 
2689       MPIBLOCKOPT     4     64         1          25         0          4          0.000256538391 
2690       MPIBLOCKOPT     4     64         1          25         0          4          0.000240087509 
2691       MPIBLOCKOPT     4     64         1          25         0          4          0.000266551971 
2692       MPIBLOCKOPT     4     64         1          25         0          4          0.000261545181 
2693       MPIBLOCKOPT     4     64         1          25         0          4          0.000257492065 
2694       MPIBLOCKOPT     4     64         1          25         0          4          0.000264406204 
2695       MPIBLOCKOPT     4     64         1          25         0          4          0.000253915787 
2696       MPIBLOCKOPT     4     64         1          25         0          4          0.000251054764 
2697       MPIBLOCKOPT     4     64         1          25         0          4          0.000267744064 
2698       MPIBLOCKOPT     4     64         1          25         0          4          0.000263452530 
2699       MPIBLOCKOPT     4     64         1          25         0          4          0.000254869461 
2700       MPIBLOCKOPT     4     64         1          25         0          4          0.000250339508 
2701       MPIBLOCKOPT     4     64         1          25         0          4          0.000245332718 
2702       MPIBLOCKOPT     4     64         1          25         0          16         0.001419305801 
2703       MPIBLOCKOPT     4     64         1          25         0          16         0.001605033875 
2704       MPIBLOCKOPT     4     64         1          25         0          16         0.001590967178 
2705       MPIBLOCKOPT     4     64         1          25         0          16         0.001549243927 
2706       MPIBLOCKOPT     4     64         1          25         0          16         0.001075983047 
2707       MPIBLOCKOPT     4     64         1          25         0          16         0.000748157501 
2708       MPIBLOCKOPT     4     64         1          25         0          16         0.000717163086 
2709       MPIBLOCKOPT     4     64         1          25         0          16         0.000702619553 
2710       MPIBLOCKOPT     4     64         1          25         0          16         0.000723600388 
2711       MPIBLOCKOPT     4     64         1          25         0          16         0.000706434250 
2712       MPIBLOCKOPT     4     64         1          25         0          16         0.000698328018 
2713       MPIBLOCKOPT     4     64         1          25         0          16         0.000696897507 
2714       MPIBLOCKOPT     4     64         1          25         0          16         0.000693559647 
2715       MPIBLOCKOPT     4     64         1          25         0          16         0.000713586807 
2716       MPIBLOCKOPT     4     64         1          25         0          16         0.000687599182 
2717       MPIBLOCKOPT     4     64         1          25         0          16         0.000681161880 
2718       MPIBLOCKOPT     4     64         1          25         0          16         0.000687122345 
2719       MPIBLOCKOPT     4     64         1          25         0          16         0.000680446625 
2720       MPIBLOCKOPT     4     64         1          25         0          16         0.000691890717 
2721       MPIBLOCKOPT     4     64         1          25         0          16         0.000685691833 
2722       MPIBLOCKOPT     4     64         1          25         0          16         0.000682592392 
2723       MPIBLOCKOPT     4     64         1          25         0          16         0.000716924667 
2724       MPIBLOCKOPT     4     64         1          25         0          16         0.000706195831 
2725       MPIBLOCKOPT     4     64         1          25         0          16         0.000719785690 
2726       MPIBLOCKOPT     4     64         1          25         0          16         0.000713586807 
2727       MPIBLOCKOPT     4     64         1          25         0          64         0.001640081406 
2728       MPIBLOCKOPT     4     64         1          25         0          64         0.000781059265 
2729       MPIBLOCKOPT     4     64         1          25         0          64         0.000893592834 
2730       MPIBLOCKOPT     4     64         1          25         0          64         0.000865221024 
2731       MPIBLOCKOPT     4     64         1          25         0          64         0.000875711441 
2732       MPIBLOCKOPT     4     64         1          25         0          64         0.000826597214 
2733       MPIBLOCKOPT     4     64         1          25         0          64         0.000846624374 
2734       MPIBLOCKOPT     4     64         1          25         0          64         0.000842332840 
2735       MPIBLOCKOPT     4     64         1          25         0          64         0.000842094421 
2736       MPIBLOCKOPT     4     64         1          25         0          64         0.000856876373 
2737       MPIBLOCKOPT     4     64         1          25         0          64         0.000862598419 
2738       MPIBLOCKOPT     4     64         1          25         0          64         0.000864744186 
2739       MPIBLOCKOPT     4     64         1          25         0          64         0.000872373581 
2740       MPIBLOCKOPT     4     64         1          25         0          64         0.000850677490 
2741       MPIBLOCKOPT     4     64         1          25         0          64         0.000857591629 
2742       MPIBLOCKOPT     4     64         1          25         0          64         0.000863552094 
2743       MPIBLOCKOPT     4     64         1          25         0          64         0.000853300095 
2744       MPIBLOCKOPT     4     64         1          25         0          64         0.000849008560 
2745       MPIBLOCKOPT     4     64         1          25         0          64         0.000849485397 
2746       MPIBLOCKOPT     4     64         1          25         0          64         0.000879526138 
2747       MPIBLOCKOPT     4     64         1          25         0          64         0.000863075256 
2748       MPIBLOCKOPT     4     64         1          25         0          64         0.000834703445 
2749       MPIBLOCKOPT     4     64         1          25         0          64         0.000834703445 
2750       MPIBLOCKOPT     4     64         1          25         0          64         0.000856876373 
2751       MPIBLOCKOPT     4     64         1          25         0          64         0.000861644745 
2777       MPIBLOCKOPT     4     128        1          25         0          4          0.002719163895 
2778       MPIBLOCKOPT     4     128        1          25         0          4          0.000417947769 
2779       MPIBLOCKOPT     4     128        1          25         0          4          0.000612020493 
2780       MPIBLOCKOPT     4     128        1          25         0          4          0.000620365143 
2781       MPIBLOCKOPT     4     128        1          25         0          4          0.000588655472 
2782       MPIBLOCKOPT     4     128        1          25         0          4          0.000875711441 
2783       MPIBLOCKOPT     4     128        1          25         0          4          0.000853538513 
2784       MPIBLOCKOPT     4     128        1          25         0          4          0.000854730606 
2785       MPIBLOCKOPT     4     128        1          25         0          4          0.000862360001 
2786       MPIBLOCKOPT     4     128        1          25         0          4          0.000840663910 
2787       MPIBLOCKOPT     4     128        1          25         0          4          0.000829935074 
2788       MPIBLOCKOPT     4     128        1          25         0          4          0.000836133957 
2789       MPIBLOCKOPT     4     128        1          25         0          4          0.000819206238 
2790       MPIBLOCKOPT     4     128        1          25         0          4          0.000825166702 
2791       MPIBLOCKOPT     4     128        1          25         0          4          0.000821590424 
2792       MPIBLOCKOPT     4     128        1          25         0          4          0.000789165497 
2793       MPIBLOCKOPT     4     128        1          25         0          4          0.000777244568 
2794       MPIBLOCKOPT     4     128        1          25         0          4          0.000782966614 
2795       MPIBLOCKOPT     4     128        1          25         0          4          0.000792980194 
2796       MPIBLOCKOPT     4     128        1          25         0          4          0.000808000565 
2797       MPIBLOCKOPT     4     128        1          25         0          4          0.000587224960 
2798       MPIBLOCKOPT     4     128        1          25         0          4          0.000576972961 
2799       MPIBLOCKOPT     4     128        1          25         0          4          0.000820398331 
2800       MPIBLOCKOPT     4     128        1          25         0          4          0.000823736191 
2801       MPIBLOCKOPT     4     128        1          25         0          4          0.000766754150 
2802       MPIBLOCKOPT     4     128        1          25         0          16         0.002641677856 
2803       MPIBLOCKOPT     4     128        1          25         0          16         0.003330469131 
2804       MPIBLOCKOPT     4     128        1          25         0          16         0.001637458801 
2805       MPIBLOCKOPT     4     128        1          25         0          16         0.001426935196 
2806       MPIBLOCKOPT     4     128        1          25         0          16         0.001491308212 
2807       MPIBLOCKOPT     4     128        1          25         0          16         0.001483201981 
2808       MPIBLOCKOPT     4     128        1          25         0          16         0.001414537430 
2809       MPIBLOCKOPT     4     128        1          25         0          16         0.001508474350 
2810       MPIBLOCKOPT     4     128        1          25         0          16         0.001443147659 
2811       MPIBLOCKOPT     4     128        1          25         0          16         0.001475095749 
2812       MPIBLOCKOPT     4     128        1          25         0          16         0.001449823380 
2813       MPIBLOCKOPT     4     128        1          25         0          16         0.001477479935 
2814       MPIBLOCKOPT     4     128        1          25         0          16         0.001445293427 
2815       MPIBLOCKOPT     4     128        1          25         0          16         0.001397132874 
2816       MPIBLOCKOPT     4     128        1          25         0          16         0.001479148865 
2817       MPIBLOCKOPT     4     128        1          25         0          16         0.001424312592 
2818       MPIBLOCKOPT     4     128        1          25         0          16         0.001482963562 
2819       MPIBLOCKOPT     4     128        1          25         0          16         0.001504182816 
2820       MPIBLOCKOPT     4     128        1          25         0          16         0.001490116119 
2821       MPIBLOCKOPT     4     128        1          25         0          16         0.001409769058 
2822       MPIBLOCKOPT     4     128        1          25         0          16         0.001411676407 
2823       MPIBLOCKOPT     4     128        1          25         0          16         0.001488447189 
2824       MPIBLOCKOPT     4     128        1          25         0          16         0.001568794250 
2825       MPIBLOCKOPT     4     128        1          25         0          16         0.001437902451 
2826       MPIBLOCKOPT     4     128        1          25         0          16         0.001465559006 
2827       MPIBLOCKOPT     4     128        1          25         0          64         0.002108097076 
2828       MPIBLOCKOPT     4     128        1          25         0          64         0.001940727234 
2829       MPIBLOCKOPT     4     128        1          25         0          64         0.001928567886 
2830       MPIBLOCKOPT     4     128        1          25         0          64         0.001917123795 
2831       MPIBLOCKOPT     4     128        1          25         0          64         0.001923084259 
2832       MPIBLOCKOPT     4     128        1          25         0          64         0.001926898956 
2833       MPIBLOCKOPT     4     128        1          25         0          64         0.001930952072 
2834       MPIBLOCKOPT     4     128        1          25         0          64         0.001925468445 
2835       MPIBLOCKOPT     4     128        1          25         0          64         0.001920461655 
2836       MPIBLOCKOPT     4     128        1          25         0          64         0.001899480820 
2837       MPIBLOCKOPT     4     128        1          25         0          64         0.001894712448 
2838       MPIBLOCKOPT     4     128        1          25         0          64         0.001907348633 
2839       MPIBLOCKOPT     4     128        1          25         0          64         0.001914739609 
2840       MPIBLOCKOPT     4     128        1          25         0          64         0.001914739609 
2841       MPIBLOCKOPT     4     128        1          25         0          64         0.001929998398 
2842       MPIBLOCKOPT     4     128        1          25         0          64         0.001903295517 
2843       MPIBLOCKOPT     4     128        1          25         0          64         0.001923084259 
2844       MPIBLOCKOPT     4     128        1          25         0          64         0.001896858215 
2845       MPIBLOCKOPT     4     128        1          25         0          64         0.001908540726 
2846       MPIBLOCKOPT     4     128        1          25         0          64         0.001916170120 
2847       MPIBLOCKOPT     4     128        1          25         0          64         0.001963615417 
2848       MPIBLOCKOPT     4     128        1          25         0          64         0.001936674118 
2849       MPIBLOCKOPT     4     128        1          25         0          64         0.001896142960 
2850       MPIBLOCKOPT     4     128        1          25         0          64         0.001880645752 
2851       MPIBLOCKOPT     4     128        1          25         0          64         0.001929044724 
2877       MPIBLOCKOPT     4     256        1          25         0          4          0.003000974655 
2878       MPIBLOCKOPT     4     256        1          25         0          4          0.001238346100 
2879       MPIBLOCKOPT     4     256        1          25         0          4          0.001904487610 
2880       MPIBLOCKOPT     4     256        1          25         0          4          0.001950025558 
2881       MPIBLOCKOPT     4     256        1          25         0          4          0.002014875412 
2882       MPIBLOCKOPT     4     256        1          25         0          4          0.001950740814 
2883       MPIBLOCKOPT     4     256        1          25         0          4          0.002004861832 
2884       MPIBLOCKOPT     4     256        1          25         0          4          0.002001047134 
2885       MPIBLOCKOPT     4     256        1          25         0          4          0.001981019974 
2886       MPIBLOCKOPT     4     256        1          25         0          4          0.001925230026 
2887       MPIBLOCKOPT     4     256        1          25         0          4          0.001949310303 
2888       MPIBLOCKOPT     4     256        1          25         0          4          0.002023935318 
2889       MPIBLOCKOPT     4     256        1          25         0          4          0.001940965652 
2890       MPIBLOCKOPT     4     256        1          25         0          4          0.002004146576 
2891       MPIBLOCKOPT     4     256        1          25         0          4          0.001958608627 
2892       MPIBLOCKOPT     4     256        1          25         0          4          0.002053260803 
2893       MPIBLOCKOPT     4     256        1          25         0          4          0.001952171326 
2894       MPIBLOCKOPT     4     256        1          25         0          4          0.001951932907 
2895       MPIBLOCKOPT     4     256        1          25         0          4          0.001981735229 
2896       MPIBLOCKOPT     4     256        1          25         0          4          0.001958608627 
2897       MPIBLOCKOPT     4     256        1          25         0          4          0.001792907715 
2898       MPIBLOCKOPT     4     256        1          25         0          4          0.001735687256 
2899       MPIBLOCKOPT     4     256        1          25         0          4          0.001770019531 
2900       MPIBLOCKOPT     4     256        1          25         0          4          0.001753330231 
2901       MPIBLOCKOPT     4     256        1          25         0          4          0.001807212830 
2902       MPIBLOCKOPT     4     256        1          25         0          16         0.004221439362 
2903       MPIBLOCKOPT     4     256        1          25         0          16         0.003612041473 
2904       MPIBLOCKOPT     4     256        1          25         0          16         0.003098487854 
2905       MPIBLOCKOPT     4     256        1          25         0          16         0.003357887268 
2906       MPIBLOCKOPT     4     256        1          25         0          16         0.003162622452 
2907       MPIBLOCKOPT     4     256        1          25         0          16         0.003133296967 
2908       MPIBLOCKOPT     4     256        1          25         0          16         0.003352403641 
2909       MPIBLOCKOPT     4     256        1          25         0          16         0.003006219864 
2910       MPIBLOCKOPT     4     256        1          25         0          16         0.002998590469 
2911       MPIBLOCKOPT     4     256        1          25         0          16         0.002952337265 
2912       MPIBLOCKOPT     4     256        1          25         0          16         0.002975225449 
2913       MPIBLOCKOPT     4     256        1          25         0          16         0.003018379211 
2914       MPIBLOCKOPT     4     256        1          25         0          16         0.002908468246 
2915       MPIBLOCKOPT     4     256        1          25         0          16         0.003149271011 
2916       MPIBLOCKOPT     4     256        1          25         0          16         0.003218889236 
2917       MPIBLOCKOPT     4     256        1          25         0          16         0.003457784653 
