N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
1          SO0        1     16         1          25         1          0.000012469292  0.000012469292  1.00       100.00    %
2          SO0        1     32         1          25         1          0.000017619133  0.000017619133  1.00       100.00    %
3          SO0        1     64         1          25         1          0.000038290024  0.000038290024  1.00       100.00    %
4          SO0        1     128        1          25         1          0.000094437599  0.000094437599  1.00       100.00    %
5          SO0        1     256        1          25         1          0.000525736809  0.000525736809  1.00       100.00    %
6          SO0        1     512        1          25         1          0.003738379478  0.003738379478  1.00       100.00    %
7          SO0        1     1024       1          25         1          0.021879267693  0.021879267693  1.00       100.00    %
8          SO0        1     2048       1          25         1          0.092238569260  0.092238569260  1.00       100.00    %
9          SO0        1     4096       1          25         1          1.014865183830  1.014865183830  1.00       100.00    %
10         MPISG      2     16         1          25         2          0.000057601929  0.000012469292  0.22       10.82     %
11         MPISG      2     16         1          25         4          0.000093173981  0.000012469292  0.13       3.35      %
12         MPISG      2     16         1          25         8          0.000093698502  0.000012469292  0.13       1.66      %
13         MPISG      2     16         1          25         16         0.000286293030  0.000012469292  0.04       0.27      %
14         MPISG      2     32         1          25         2          0.000075817108  0.000017619133  0.23       11.62     %
15         MPISG      2     32         1          25         4          0.000176358223  0.000017619133  0.10       2.50      %
16         MPISG      2     32         1          25         8          0.000171804428  0.000017619133  0.10       1.28      %
17         MPISG      2     32         1          25         16         0.000407886505  0.000017619133  0.04       0.27      %
18         MPISG      2     32         1          25         32         0.000558996201  0.000017619133  0.03       0.10      %
19         MPISG      2     64         1          25         2          0.000079989433  0.000038290024  0.48       23.93     %
20         MPISG      2     64         1          25         4          0.000176596642  0.000038290024  0.22       5.42      %
21         MPISG      2     64         1          25         8          0.000371289253  0.000038290024  0.10       1.29      %
22         MPISG      2     64         1          25         16         0.000914835930  0.000038290024  0.04       0.26      %
23         MPISG      2     64         1          25         32         0.001058530807  0.000038290024  0.04       0.11      %
24         MPISG      2     64         1          25         64         0.002205181122  0.000038290024  0.02       0.03      %
25         MPISG      2     128        1          25         2          0.000163245201  0.000094437599  0.58       28.93     %
26         MPISG      2     128        1          25         4          0.000406432152  0.000094437599  0.23       5.81      %
27         MPISG      2     128        1          25         8          0.000949168205  0.000094437599  0.10       1.24      %
28         MPISG      2     128        1          25         16         0.002501797676  0.000094437599  0.04       0.24      %
29         MPISG      2     128        1          25         32         0.002113318443  0.000094437599  0.04       0.14      %
30         MPISG      2     128        1          25         64         0.004368042946  0.000094437599  0.02       0.03      %
31         MPISG      2     256        1          25         2          0.000534319878  0.000525736809  0.98       49.20     %
32         MPISG      2     256        1          25         4          0.000953197479  0.000525736809  0.55       13.79     %
33         MPISG      2     256        1          25         8          0.002248001099  0.000525736809  0.23       2.92      %
34         MPISG      2     256        1          25         16         0.007244229317  0.000525736809  0.07       0.45      %
35         MPISG      2     256        1          25         32         0.004373168945  0.000525736809  0.12       0.38      %
36         MPISG      2     256        1          25         64         0.008564710617  0.000525736809  0.06       0.10      %
37         MPISG      2     512        1          25         2          0.001865458488  0.003738379478  2.00       100.20    %
38         MPISG      2     512        1          25         4          0.002543973923  0.003738379478  1.47       36.74     %
39         MPISG      2     512        1          25         8          0.005517864227  0.003738379478  0.68       8.47      %
40         MPISG      2     512        1          25         16         0.017919158936  0.003738379478  0.21       1.30      %
41         MPISG      2     512        1          25         32         0.008908104897  0.003738379478  0.42       1.31      %
42         MPISG      2     512        1          25         64         0.017799282074  0.003738379478  0.21       0.33      %
43         MPISG      2     1024       1          25         2          0.006955957413  0.021879267693  3.15       157.27    %
44         MPISG      2     1024       1          25         4          0.006766724586  0.021879267693  3.23       80.83     %
45         MPISG      2     1024       1          25         8          0.012327480316  0.021879267693  1.77       22.19     %
46         MPISG      2     1024       1          25         16         0.038581299782  0.021879267693  0.57       3.54      %
47         MPISG      2     1024       1          25         32         0.018554592133  0.021879267693  1.18       3.68      %
48         MPISG      2     1024       1          25         64         0.039450883865  0.021879267693  0.55       0.87      %
49         MPISG      2     2048       1          25         2          0.021313166618  0.092238569260  4.33       216.39    %
50         MPISG      2     2048       1          25         4          0.021363949776  0.092238569260  4.32       107.94    %
51         MPISG      2     2048       1          25         8          0.033005881310  0.092238569260  2.79       34.93     %
52         MPISG      2     2048       1          25         16         0.085785579681  0.092238569260  1.08       6.72      %
53         MPISG      2     2048       1          25         32         0.040770244598  0.092238569260  2.26       7.07      %
54         MPISG      2     2048       1          25         64         0.081872892380  0.092238569260  1.13       1.76      %
55         MPISG      2     4096       1          25         2          0.094944429398  1.014865183830  10.69      534.45    %
56         MPISG      2     4096       1          25         4          0.082029151917  1.014865183830  12.37      309.30    %
57         MPISG      2     4096       1          25         8          0.103608608246  1.014865183830  9.80       122.44    %
58         MPISG      2     4096       1          25         16         0.214668488503  1.014865183830  4.73       29.55     %
