N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
20         MPISG      2     16         1          25         2          0.000053286552  0.000015664101  0.29       14.70     %
21         MPISG      2     16         1          25         4          0.000092864037  0.000015664101  0.17       4.22      %
22         MPISG      2     16         1          25         8          0.000091242790  0.000015664101  0.17       2.15      %
23         MPISG      2     16         1          25         16         0.000195074081  0.000015664101  0.08       0.50      %
24         MPISG      2     32         1          25         2          0.000066089630  0.000020647049  0.31       15.62     %
25         MPISG      2     32         1          25         4          0.000156593323  0.000020647049  0.13       3.30      %
26         MPISG      2     32         1          25         8          0.000181508064  0.000020647049  0.11       1.42      %
27         MPISG      2     32         1          25         16         0.000410604477  0.000020647049  0.05       0.31      %
28         MPISG      2     32         1          25         32         0.000550246239  0.000020647049  0.04       0.12      %
29         MPISG      2     64         1          25         2          0.000111484528  0.000062513351  0.56       28.04     %
30         MPISG      2     64         1          25         4          0.000178289413  0.000062513351  0.35       8.77      %
31         MPISG      2     64         1          25         8          0.000337505341  0.000062513351  0.19       2.32      %
32         MPISG      2     64         1          25         16         0.000954627991  0.000062513351  0.07       0.41      %
33         MPISG      2     64         1          25         32         0.001072096825  0.000062513351  0.06       0.18      %
34         MPISG      2     64         1          25         64         0.002400660515  0.000062513351  0.03       0.04      %
35         MPISG      2     128        1          25         2          0.000203347206  0.000136637688  0.67       33.60     %
36         MPISG      2     128        1          25         4          0.000408148766  0.000136637688  0.33       8.37      %
37         MPISG      2     128        1          25         8          0.000885319710  0.000136637688  0.15       1.93      %
38         MPISG      2     128        1          25         16         0.002388644218  0.000136637688  0.06       0.36      %
39         MPISG      2     128        1          25         32         0.002103304863  0.000136637688  0.06       0.20      %
40         MPISG      2     128        1          25         64         0.004596233368  0.000136637688  0.03       0.05      %
41         MPISG      2     256        1          25         2          0.000580787659  0.000498509407  0.86       42.92     %
42         MPISG      2     256        1          25         4          0.000954055786  0.000498509407  0.52       13.06     %
43         MPISG      2     256        1          25         8          0.002272033691  0.000498509407  0.22       2.74      %
44         MPISG      2     256        1          25         16         0.007016921043  0.000498509407  0.07       0.44      %
45         MPISG      2     256        1          25         32         0.004370141029  0.000498509407  0.11       0.36      %
46         MPISG      2     256        1          25         64         0.008774757385  0.000498509407  0.06       0.09      %
47         MPISG      2     512        1          25         2          0.002098250389  0.002468919754  1.18       58.83     %
48         MPISG      2     512        1          25         4          0.002597570419  0.002468919754  0.95       23.76     %
49         MPISG      2     512        1          25         8          0.005541324615  0.002468919754  0.45       5.57      %
50         MPISG      2     512        1          25         16         0.017743921280  0.002468919754  0.14       0.87      %
51         MPISG      2     512        1          25         32         0.009276294708  0.002468919754  0.27       0.83      %
52         MPISG      2     512        1          25         64         0.018967676163  0.002468919754  0.13       0.20      %
53         MPISG      2     1024       1          25         2          0.008621501923  0.011301350594  1.31       65.54     %
54         MPISG      2     1024       1          25         4          0.008854985237  0.011301350594  1.28       31.91     %
55         MPISG      2     1024       1          25         8          0.013449978828  0.011301350594  0.84       10.50     %
56         MPISG      2     1024       1          25         16         0.039469742775  0.011301350594  0.29       1.79      %
57         MPISG      2     1024       1          25         32         0.020435333252  0.011301350594  0.55       1.73      %
58         MPISG      2     1024       1          25         64         0.040929412842  0.011301350594  0.28       0.43      %
59         MPISG      2     2048       1          25         2          0.037722754478  0.054117345810  1.43       71.73     %
60         MPISG      2     2048       1          25         4          0.029768085480  0.054117345810  1.82       45.45     %
61         MPISG      2     2048       1          25         8          0.042526698112  0.054117345810  1.27       15.91     %
62         MPISG      2     2048       1          25         16         0.092715859413  0.054117345810  0.58       3.65      %
63         MPISG      2     2048       1          25         32         0.048568367958  0.054117345810  1.11       3.48      %
64         MPISG      2     2048       1          25         64         0.089248299599  0.054117345810  0.61       0.95      %
65         MPISG      2     4096       1          25         2          0.189680600166  0.296719384193  1.56       78.22     %
66         MPISG      2     4096       1          25         4          0.188197517395  0.296719384193  1.58       39.42     %
67         MPISG      2     4096       1          25         8          0.151490139961  0.296719384193  1.96       24.48     %
68         MPISG      2     4096       1          25         16         0.256881117821  0.296719384193  1.16       7.22      %
69         MPISG      2     4096       1          25         32         0.157843041420  0.296719384193  1.88       5.87      %
70         MPISG      2     4096       1          25         64         0.218526554108  0.296719384193  1.36       2.12      %
