N°        Compile         Mode  Dimension  Test_Mode  Samples    N Procs    Scaling    Time(s)        
264        MPISG           2     32         1          25         0          8          0.000137090683 
265        MPISG           2     32         1          25         0          8          0.000176906586 
266        MPISG           2     32         1          25         0          8          0.000167131424 
267        MPISG           2     32         1          25         0          8          0.000178337097 
268        MPISG           2     32         1          25         0          8          0.000146865845 
269        MPISG           2     32         1          25         0          8          0.000142335892 
270        MPISG           2     32         1          25         0          8          0.000142335892 
271        MPISG           2     32         1          25         0          8          0.000147581100 
272        MPISG           2     32         1          25         0          8          0.000147342682 
273        MPISG           2     32         1          25         0          8          0.000148534775 
274        MPISG           2     32         1          25         0          8          0.000144481659 
275        MPISG           2     32         1          25         0          8          0.000155925751 
276        MPISG           2     32         1          25         0          8          0.000154733658 
277        MPISG           2     32         1          25         0          16         0.001793861389 
278        MPISG           2     32         1          25         0          16         0.001087665558 
279        MPISG           2     32         1          25         0          16         0.000427722931 
280        MPISG           2     32         1          25         0          16         0.000353097916 
281        MPISG           2     32         1          25         0          16         0.000357866287 
282        MPISG           2     32         1          25         0          16         0.000322103500 
283        MPISG           2     32         1          25         0          16         0.000304698944 
284        MPISG           2     32         1          25         0          16         0.000318288803 
285        MPISG           2     32         1          25         0          16         0.000302791595 
286        MPISG           2     32         1          25         0          16         0.000321388245 
287        MPISG           2     32         1          25         0          16         0.000302076340 
288        MPISG           2     32         1          25         0          16         0.000310420990 
289        MPISG           2     32         1          25         0          16         0.000308275223 
290        MPISG           2     32         1          25         0          16         0.000309944153 
291        MPISG           2     32         1          25         0          16         0.000298500061 
292        MPISG           2     32         1          25         0          16         0.000317811966 
293        MPISG           2     32         1          25         0          16         0.000305652618 
294        MPISG           2     32         1          25         0          16         0.000323295593 
295        MPISG           2     32         1          25         0          16         0.000314235687 
296        MPISG           2     32         1          25         0          16         0.000302553177 
297        MPISG           2     32         1          25         0          16         0.000329017639 
298        MPISG           2     32         1          25         0          16         0.000326633453 
299        MPISG           2     32         1          25         0          16         0.000321626663 
300        MPISG           2     32         1          25         0          16         0.000324010849 
301        MPISG           2     32         1          25         0          16         0.000327110291 
302        MPISG           2     32         1          25         0          32         0.001542091370 
303        MPISG           2     32         1          25         0          32         0.000413894653 
304        MPISG           2     32         1          25         0          32         0.000409126282 
305        MPISG           2     32         1          25         0          32         0.000401973724 
306        MPISG           2     32         1          25         0          32         0.000396966934 
307        MPISG           2     32         1          25         0          32         0.000392436981 
308        MPISG           2     32         1          25         0          32         0.000399351120 
309        MPISG           2     32         1          25         0          32         0.000403881073 
310        MPISG           2     32         1          25         0          32         0.000386238098 
311        MPISG           2     32         1          25         0          32         0.000388145447 
312        MPISG           2     32         1          25         0          32         0.000411748886 
313        MPISG           2     32         1          25         0          32         0.000393390656 
314        MPISG           2     32         1          25         0          32         0.000426054001 
315        MPISG           2     32         1          25         0          32         0.000385284424 
316        MPISG           2     32         1          25         0          32         0.000390529633 
317        MPISG           2     32         1          25         0          32         0.000391483307 
318        MPISG           2     32         1          25         0          32         0.000395536423 
319        MPISG           2     32         1          25         0          32         0.000399589539 
320        MPISG           2     32         1          25         0          32         0.000399589539 
321        MPISG           2     32         1          25         0          32         0.000402212143 
322        MPISG           2     32         1          25         0          32         0.000393152237 
323        MPISG           2     32         1          25         0          32         0.000391006470 
324        MPISG           2     32         1          25         0          32         0.000387430191 
325        MPISG           2     32         1          25         0          32         0.000395536423 
326        MPISG           2     32         1          25         0          32         0.000391721725 
327        MPISG           2     32         1          25         0          32         0.001708745956 
328        MPISG           2     32         1          25         0          32         0.000376701355 
329        MPISG           2     32         1          25         0          32         0.000380039215 
330        MPISG           2     32         1          25         0          32         0.000380992889 
331        MPISG           2     32         1          25         0          32         0.000370979309 
332        MPISG           2     32         1          25         0          32         0.000371456146 
333        MPISG           2     32         1          25         0          32         0.000376701355 
334        MPISG           2     32         1          25         0          32         0.000397682190 
335        MPISG           2     32         1          25         0          32         0.000374078751 
336        MPISG           2     32         1          25         0          32         0.000392913818 
337        MPISG           2     32         1          25         0          32         0.000388383865 
338        MPISG           2     32         1          25         0          32         0.000392675400 
339        MPISG           2     32         1          25         0          32         0.000385522842 
340        MPISG           2     32         1          25         0          32         0.000384807587 
341        MPISG           2     32         1          25         0          32         0.000396966934 
342        MPISG           2     32         1          25         0          32         0.000399112701 
343        MPISG           2     32         1          25         0          32         0.000429868698 
344        MPISG           2     32         1          25         0          32         0.000404596329 
345        MPISG           2     32         1          25         0          32         0.000403404236 
346        MPISG           2     32         1          25         0          32         0.000392198563 
347        MPISG           2     32         1          25         0          32         0.000411510468 
348        MPISG           2     32         1          25         0          32         0.000386953354 
349        MPISG           2     32         1          25         0          32         0.000391006470 
350        MPISG           2     32         1          25         0          32         0.000396251678 
351        MPISG           2     32         1          25         0          32         0.000399827957 
377        MPISG           2     64         1          25         0          2          0.000185966492 
378        MPISG           2     64         1          25         0          2          0.000048637390 
379        MPISG           2     64         1          25         0          2          0.000047922134 
380        MPISG           2     64         1          25         0          2          0.000045537949 
381        MPISG           2     64         1          25         0          2          0.000054359436 
382        MPISG           2     64         1          25         0          2          0.000046014786 
383        MPISG           2     64         1          25         0          2          0.000045537949 
384        MPISG           2     64         1          25         0          2          0.000045061111 
385        MPISG           2     64         1          25         0          2          0.000047206879 
386        MPISG           2     64         1          25         0          2          0.000045299530 
387        MPISG           2     64         1          25         0          2          0.000046014786 
388        MPISG           2     64         1          25         0          2          0.000046253204 
389        MPISG           2     64         1          25         0          2          0.000046730042 
390        MPISG           2     64         1          25         0          2          0.000044822693 
391        MPISG           2     64         1          25         0          2          0.000048875809 
392        MPISG           2     64         1          25         0          2          0.000045061111 
393        MPISG           2     64         1          25         0          2          0.000044107437 
394        MPISG           2     64         1          25         0          2          0.000046968460 
395        MPISG           2     64         1          25         0          2          0.000046491623 
396        MPISG           2     64         1          25         0          2          0.000044822693 
397        MPISG           2     64         1          25         0          2          0.000046014786 
398        MPISG           2     64         1          25         0          2          0.000042676926 
399        MPISG           2     64         1          25         0          2          0.000056743622 
400        MPISG           2     64         1          25         0          2          0.000047206879 
401        MPISG           2     64         1          25         0          2          0.000044345856 
402        MPISG           2     64         1          25         0          4          0.001137733459 
403        MPISG           2     64         1          25         0          4          0.000151634216 
404        MPISG           2     64         1          25         0          4          0.000144720078 
405        MPISG           2     64         1          25         0          4          0.000139951706 
406        MPISG           2     64         1          25         0          4          0.000149965286 
407        MPISG           2     64         1          25         0          4          0.000144481659 
408        MPISG           2     64         1          25         0          4          0.000144720078 
409        MPISG           2     64         1          25         0          4          0.000140666962 
410        MPISG           2     64         1          25         0          4          0.000148773193 
411        MPISG           2     64         1          25         0          4          0.000150442123 
412        MPISG           2     64         1          25         0          4          0.000147342682 
413        MPISG           2     64         1          25         0          4          0.000143766403 
414        MPISG           2     64         1          25         0          4          0.000143766403 
415        MPISG           2     64         1          25         0          4          0.000149726868 
416        MPISG           2     64         1          25         0          4          0.000146389008 
417        MPISG           2     64         1          25         0          4          0.000150203705 
418        MPISG           2     64         1          25         0          4          0.000146389008 
419        MPISG           2     64         1          25         0          4          0.000151157379 
420        MPISG           2     64         1          25         0          4          0.000146389008 
421        MPISG           2     64         1          25         0          4          0.000149965286 
422        MPISG           2     64         1          25         0          4          0.000146150589 
