N°        Compile         Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
3          MPISG           2     16         1          25         2          0.000041747093  0.000014185905  0.34       16.99     %
4          MPISG           2     16         1          25         4          0.000077128410  0.000014185905  0.18       4.60      %
5          MPISG           2     16         1          25         8          0.000071692467  0.000014185905  0.20       2.47      %
6          MPISG           2     16         1          25         16         0.000151634216  0.000014185905  0.09       0.58      %
7          MPISG           2     16         1          25         32         0.000157380104  0.000014185905  0.09       0.28      %
8          MPISG           2     16         1          25         64         0.000174808502  0.000014185905  0.08       0.13      %
10         MPISG           2     32         1          25         2          0.000059056282  0.000021886826  0.37       18.53     %
11         MPISG           2     32         1          25         4          0.000131726265  0.000021886826  0.17       4.15      %
12         MPISG           2     32         1          25         8          0.000141167641  0.000021886826  0.16       1.94      %
13         MPISG           2     32         1          25         16         0.000400876999  0.000021886826  0.05       0.34      %
14         MPISG           2     32         1          25         32         0.000375413895  0.000021886826  0.06       0.18      %
15         MPISG           2     32         1          25         64         0.000394296646  0.000021886826  0.06       0.09      %
17         MPISG           2     64         1          25         2          0.000106000900  0.000036740303  0.35       17.33     %
18         MPISG           2     64         1          25         4          0.000261902809  0.000036740303  0.14       3.51      %
19         MPISG           2     64         1          25         8          0.000403189659  0.000036740303  0.09       1.14      %
20         MPISG           2     64         1          25         16         0.000713562965  0.000036740303  0.05       0.32      %
21         MPISG           2     64         1          25         32         0.000862336159  0.000036740303  0.04       0.13      %
22         MPISG           2     64         1          25         64         0.001518535614  0.000036740303  0.02       0.04      %
24         MPISG           2     128        1          25         2          0.000154566765  0.000136184692  0.88       44.05     %
25         MPISG           2     128        1          25         4          0.000334048271  0.000136184692  0.41       10.19     %
26         MPISG           2     128        1          25         8          0.000812435150  0.000136184692  0.17       2.10      %
27         MPISG           2     128        1          25         16         0.002279877663  0.000136184692  0.06       0.37      %
28         MPISG           2     128        1          25         32         0.001469492912  0.000136184692  0.09       0.29      %
29         MPISG           2     128        1          25         64         0.003029298782  0.000136184692  0.04       0.07      %
31         MPISG           2     256        1          25         2          0.000471425056  0.000439739227  0.93       46.64     %
32         MPISG           2     256        1          25         4          0.000852370262  0.000439739227  0.52       12.90     %
33         MPISG           2     256        1          25         8          0.002052617073  0.000439739227  0.21       2.68      %
34         MPISG           2     256        1          25         16         0.006340336800  0.000439739227  0.07       0.43      %
35         MPISG           2     256        1          25         32         0.003194737434  0.000439739227  0.14       0.43      %
36         MPISG           2     256        1          25         64         0.006157875061  0.000439739227  0.07       0.11      %
38         MPISG           2     512        1          25         2          0.001734685898  0.002186346054  1.26       63.02     %
39         MPISG           2     512        1          25         4          0.002158570290  0.002186346054  1.01       25.32     %
40         MPISG           2     512        1          25         8          0.004951334000  0.002186346054  0.44       5.52      %
41         MPISG           2     512        1          25         16         0.017749667168  0.002186346054  0.12       0.77      %
42         MPISG           2     512        1          25         32         0.006768870354  0.002186346054  0.32       1.01      %
43         MPISG           2     512        1          25         64         0.012304067612  0.002186346054  0.18       0.28      %
45         MPISG           2     1024       1          25         2          0.007368564606  0.009962725639  1.35       67.60     %
46         MPISG           2     1024       1          25         4          0.006947588921  0.009962725639  1.43       35.85     %
47         MPISG           2     1024       1          25         8          0.011759376526  0.009962725639  0.85       10.59     %
48         MPISG           2     1024       1          25         16         0.036736249924  0.009962725639  0.27       1.69      %
49         MPISG           2     1024       1          25         32         0.014307212830  0.009962725639  0.70       2.18      %
50         MPISG           2     1024       1          25         64         0.026438474655  0.009962725639  0.38       0.59      %
52         MPISG           2     2048       1          25         2          0.029445457458  0.046392035484  1.58       78.78     %
53         MPISG           2     2048       1          25         4          0.025018358231  0.046392035484  1.85       46.36     %
54         MPISG           2     2048       1          25         8          0.034802317619  0.046392035484  1.33       16.66     %
55         MPISG           2     2048       1          25         16         0.086826372147  0.046392035484  0.53       3.34      %
56         MPISG           2     2048       1          25         32         0.037333059311  0.046392035484  1.24       3.88      %
57         MPISG           2     2048       1          25         64         0.064253592491  0.046392035484  0.72       1.13      %
59         MPISG           2     4096       1          25         2          0.144519805908  0.215335512161  1.49       74.50     %
60         MPISG           2     4096       1          25         4          0.137715792656  0.215335512161  1.56       39.09     %
61         MPISG           2     4096       1          25         8          0.142300033569  0.215335512161  1.51       18.92     %
62         MPISG           2     4096       1          25         16         0.253335928917  0.215335512161  0.85       5.31      %
63         MPISG           2     4096       1          25         32         0.138625884056  0.215335512161  1.55       4.85      %
64         MPISG           2     4096       1          25         64         0.145102214813  0.215335512161  1.48       2.32      %
